23;58;101078;380;1190;0.01;0;7;9;10;12
23;58;101078;279;1165;0.01;0;10;11;12;48
24;57;101079;328;1090;0.01;0;7;7;7;64
24;57;101079;333;1104;0.01;0;9;10;11;88
24;56;101080;338;1115;0.01;0;12;15;19;112
25;56;101080;336;1127;0.01;0;9;10;11;136
25;55;101081;323;1100;0.01;0;9;10;11;162
25;55;101082;318;1113;0.01;0;10;10;10;178
25;55;101082;310;1095;0.01;0;10;10;10;202
25;54;101083;298;1134;0.01;0;10;11;11;226
25;54;101084;290;1129;0.01;0;5;6;6;250
25;54;101085;283;1125;0.01;0;5;6;7;280
25;53;101086;264;1153;0.01;0;5;6;7;312
25;53;101086;239;1102;0.01;0;8;9;9;336
25;53;101087;200;1138;0.01;0;8;9;9;374
26;52;101087;136;1064;0.01;0;12;13;13;386
26;50;101088;23;906;0.01;0;17;20;22;410
26;50;101091;10;844;0.01;0;26;29;30;434
25;49;101099;0;693;0.01;0;26;29;30;466
24;50;101106;0;716;0.01;0;35;39;43;486
24;50;101113;0;710;0.01;0;42;45;47;502
24;49;101119;0;683;0.01;0;42;45;47;526
23;50;101125;6;695;0.01;0;32;36;38;550
23;51;101131;2;687;0.01;0;33;35;37;578
22;51;101136;4;681;0.01;0;33;35;37;614
21;53;101141;5;705;0.01;0;27;29;30;638
21;52;101146;10;680;0.01;0;30;33;35;662
21;53;101151;4;649;0.01;0;34;36;36;686
21;54;101156;1;623;0.01;0;25;28;30;712
20;54;101160;6;645;0.01;0;39;42;42;732
20;55;101164;45;654;0.01;0;39;42;42;756
20;56;101168;11;738;0.01;0;26;27;27;780
19;57;101172;3;591;0.01;0;39;41;41;806
19;57;101175;2;663;0.01;0;38;41;41;830
19;58;101179;3;632;0.01;0;27;30;31;854
19;59;101182;5;677;0.01;0;28;30;30;876
18;59;101185;10;661;0.01;0;28;30;30;928
19;59;101188;11;653;0.01;0;34;37;38;940
19;58;101191;95;693;0.01;0;40;42;42;958
20;57;101194;139;683;0.01;0;33;35;36;982
20;56;101197;163;690;0.01;0;36;39;40;1008
21;56;101199;230;658;0.01;0;32;34;34;1032
21;56;101202;300;698;0.01;0;33;35;35;1064
21;56;101204;347;669;0.01;0;31;35;36;1080
21;55;101206;309;667;0.01;0;28;29;29;1106
22;54;101208;241;701;0.01;0;0;0;0;1134
22;54;101210;302;669;0.01;0;27;29;29;1154
22;54;101212;277;670;0.01;0;27;29;29;1194
22;54;101214;271;682;0.01;0;27;29;29;1214
22;54;101216;333;646;0.01;0;41;43;43;1238
22;54;101218;236;683;0.01;0;29;31;31;1262
21;54;101219;164;615;0.01;0;33;35;35;1286
21;54;101220;120;704;0.01;0;27;29;30;1310
20;55;101221;109;646;0.01;0;26;27;27;1342
20;55;101222;0;0;0;0;26;27;27;1358
20;56;101224;76;684;0.01;0;28;30;30;1382
19;57;101224;63;645;0.01;0;33;35;35;1408
19;58;101225;40;611;0.01;0;33;35;35;1436
19;60;101226;29;704;0.01;0;28;31;32;1468
19;60;101227;24;679;0.01;0;29;32;34;1482
18;61;101227;15;683;0.01;0;29;32;34;1510
18;61;101228;14;662;0.01;0;26;27;27;1534
18;62;101228;4;627;0.01;0;34;36;36;1558
18;62;101229;1;713;0.01;0;36;38;38;1582
18;62;101229;2;666;0.01;0;37;39;39;1606
18;62;101229;5;672;0.01;0;30;32;32;1630
19;61;101229;21;685;0.01;0;30;32;32;1658
19;60;101229;47;697;0.01;0;30;32;32;1682
19;59;101230;51;660;0.01;0;34;36;36;1706
20;58;101230;47;694;0.01;0;34;36;36;1732
20;57;101230;122;677;0.01;0;29;32;34;1756
20;56;101230;155;679;0.01;0;29;32;34;1792
20;56;101230;185;705;0.01;0;29;32;34;1814
20;56;101230;197;675;0.01;0;26;28;28;1838
21;56;101230;184;646;0.01;0;44;46;46;1862
21;55;101230;171;639;0.01;0;41;43;43;1886
21;55;101230;183;659;0.01;0;0;0;0;1914
21;55;101230;230;669;0.01;0;35;37;37;1934
22;55;101230;244;684;0.01;0;35;37;37;1958
21;55;101230;195;679;0.01;0;33;35;35;1982
21;56;101230;128;637;0.01;0;35;37;37;2010
20;56;101230;92;630;0.01;0;35;37;37;2040
20;56;101231;69;675;0.01;0;28;32;36;2052
20;57;101232;45;657;0.01;0;29;32;34;2076
19;58;101232;21;673;0.01;0;29;32;34;2116
19;59;101233;26;730;0.01;0;24;26;26;2166
19;59;101233;2;651;0.01;0;34;37;37;2182
19;60;101233;0;668;0.01;0;32;33;33;2206
19;60;101233;1;666;0.01;0;31;33;33;2234
19;60;101233;4;655;0.01;0;33;34;34;2266
18;61;101233;6;726;0.01;0;34;36;36;2280
18;62;101232;0;675;0.01;0;29;31;31;2304
18;62;101232;1;681;0.01;0;30;31;31;2330
18;63;101231;1;657;0.01;0;29;31;32;2354
18;63;101231;5;676;0.01;0;29;31;32;2378
18;62;101231;14;703;0.01;0;29;31;32;2414
18;62;101230;24;696;0.01;0;41;43;43;2434
19;61;101230;43;697;0.01;0;33;35;35;2458
19;60;101229;127;680;0.01;0;40;43;45;2494
20;59;101229;199;693;0.01;0;33;35;35;2510
20;59;101229;223;681;0.01;0;34;36;36;2534
20;59;101229;195;725;0.01;0;34;36;36;2562
20;59;101229;152;710;0.01;0;25;29;31;2582
20;58;101229;129;689;0.01;0;35;37;37;2614
20;58;101229;127;677;0.01;0;35;37;37;2632
20;57;101229;141;676;0.01;0;38;42;44;2652
21;57;101229;175;692;0.01;0;39;42;44;2676
21;57;101229;212;714;0.01;0;39;42;44;2712
21;58;101229;234;712;0.01;0;43;47;49;2752
21;57;101229;263;694;0.01;0;40;43;43;2764
21;57;101230;226;686;0.01;0;39;42;44;2788
21;57;101230;1294;678;0.01;0;39;44;48;2812
21;57;101231;634;644;0.01;0;34;36;36;2836
21;56;101231;229;701;0.01;0;35;37;37;2860
20;57;101231;125;735;0.01;0;28;30;30;2884
20;57;101232;67;718;0.01;0;35;38;39;2908
20;57;101232;54;708;0.01;0;35;38;39;2926
19;58;101233;14;715;0.01;0;43;48;50;2950
19;59;101233;0;676;0.01;0;43;47;48;2974
19;58;101233;2;672;0.01;0;43;47;48;3022
19;58;101234;19;669;0.01;0;36;38;38;3034
19;58;101234;14;685;0.01;0;36;40;41;3058
20;58;101234;17;705;0.01;0;40;42;42;3082
20;58;101234;18;691;0.01;0;37;40;41;3106
20;58;101234;14;689;0.01;0;49;52;52;3142
20;58;101234;3;729;0.01;0;48;51;51;3160
19;59;101234;5;659;0.01;0;34;36;36;3184
19;59;101234;10;684;0.01;0;36;38;38;3208
19;60;101234;22;660;0.01;0;36;39;39;3244
0;0;0;43;700;0.01;0;0;0;0;3252
18;61;101233;6;731;0.01;0;37;39;39;3276
18;61;101233;0;706;0.01;0;37;39;39;3312
19;61;101233;37;697;0.01;0;31;33;33;3336
19;60;101233;110;718;0.01;0;42;45;45;3362
20;59;101233;168;696;0.01;0;38;41;41;3386
20;59;101233;194;700;0.01;0;38;42;44;3410
20;59;101234;217;700;0.01;0;38;42;43;3434
21;58;101234;241;703;0.01;0;38;42;43;3458
21;59;101234;227;696;0.01;0;49;54;57;3480
21;58;101234;208;683;0.01;0;35;38;39;3504
21;58;101235;225;676;0.01;0;36;39;40;3528
21;58;101235;242;687;0.01;0;41;43;43;3552
21;57;101235;214;706;0.01;0;41;43;43;3588
21;57;101235;195;687;0.01;0;41;43;43;3616
21;57;101236;184;734;0.01;0;41;45;46;3640
20;57;101236;104;623;0.01;0;0;0;0;3658
20;57;101237;74;691;0.01;0;43;47;48;3690
20;58;101237;46;641;0.01;0;43;46;48;3710
19;58;101237;28;681;0.01;0;33;36;37;3730
19;58;101238;23;707;0.01;0;34;37;38;3754
19;60;101239;6;679;0.01;0;22;24;26;3778
19;60;101239;1;696;0.01;0;39;41;42;3802
18;61;101240;0;0;0;0;39;42;42;3834
18;61;101240;8;712;0.01;0;35;39;41;3854
0;0;0;15;678;0.01;0;36;39;41;3874
18;62;101241;24;712;0.01;0;36;39;41;3910
18;63;101241;21;676;0.01;0;33;35;35;3946
