26;60;100880;544;936;0.01;0;5;6;7;12
26;59;100880;506;889;0.01;0;6;7;8;36
27;59;100880;608;897;0.01;0;6;7;8;60
27;59;100880;658;911;0.01;0;3;3;3;84
27;59;100881;668;894;0.01;0;6;6;7;112
27;58;100881;660;903;0.01;0;6;6;6;128
27;58;100881;655;906;0.01;0;3;5;7;152
27;58;100881;646;913;0.01;0;3;5;6;180
27;58;100882;644;901;0.01;0;3;5;6;212
27;57;100882;628;896;0.01;0;4;4;4;238
27;57;100881;612;897;0.01;0;6;7;7;262
28;56;100881;595;875;0.01;0;5;6;6;286
28;56;100881;592;883;0.01;0;6;6;6;310
28;55;100881;597;869;0.01;0;6;6;6;338
28;55;100881;591;880;0.01;0;6;6;6;358
28;54;100881;440;900;0.01;0;6;6;6;382
28;53;100880;316;904;0.01;0;7;7;7;408
28;52;100880;217;819;0.01;0;7;7;7;452
0;0;0;161;747;0.01;0;0;0;0;460
27;51;100889;29;717;0.01;0;6;6;6;474
27;50;100896;1;613;0.01;0;6;6;6;512
26;51;100902;0;590;0.01;0;7;8;9;536
26;51;100908;1;633;0.01;0;8;9;10;562
26;51;100913;1;635;0.01;0;9;10;10;592
25;51;100918;5;620;0.01;0;9;11;13;606
25;51;100923;5;530;0.01;0;7;8;9;630
25;52;100928;3;662;0.01;0;7;8;9;654
24;52;100932;5;697;0.01;0;4;4;4;688
24;53;100937;10;575;0.01;0;10;11;12;704
24;53;100941;5;688;0.01;0;10;11;12;730
24;53;100945;3;616;0.01;0;11;12;12;766
24;54;100948;5;598;0.01;0;11;12;12;790
23;54;100951;8;688;0.01;0;11;12;12;838
23;55;100957;4;635;0.01;0;14;15;16;864
23;55;100960;14;587;0.01;0;11;12;12;892
23;55;100963;16;614;0.01;0;0;0;0;908
24;55;100965;25;591;0.01;0;9;11;11;946
24;55;100967;20;664;0.01;0;9;11;11;958
23;55;100969;9;627;0.01;0;5;5;5;982
24;54;100971;62;600;0.01;0;5;6;6;1006
24;54;100973;109;622;0.01;0;5;6;6;1038
24;54;100974;147;608;0.01;0;4;4;4;1054
25;54;100976;186;647;0.01;0;4;4;4;1076
25;53;100977;212;643;0.01;0;4;4;4;1114
25;53;100978;215;632;0.01;0;4;5;5;1156
0;0;0;1993;607;0.01;0;0;0;0;1160
25;53;100981;1530;614;0.01;0;7;8;8;1186
26;52;100982;423;654;0.01;0;5;5;5;1210
26;52;100983;507;627;0.01;0;10;11;12;1234
26;52;100984;377;629;0.01;0;10;11;12;1266
26;52;100985;265;627;0.01;0;13;13;13;1282
26;52;100986;325;626;0.01;0;6;7;7;1310
26;51;100987;334;661;0.01;0;6;7;7;1328
26;51;100988;242;659;0.01;0;10;13;15;1366
0;0;0;157;609;0.01;0;0;0;0;1378
26;51;100989;111;655;0.01;0;10;12;14;1414
25;52;100990;100;627;0.01;0;7;7;7;1438
25;52;100990;113;609;0.01;0;7;8;8;1462
25;52;100990;87;586;0.01;0;10;11;11;1494
25;52;100991;53;635;0.01;0;9;9;9;1516
0;0;0;43;641;0.01;0;7;7;7;1534
25;52;100991;58;652;0.01;0;7;7;7;1556
25;52;100991;42;617;0.01;0;8;8;8;1582
25;52;100991;20;587;0.01;0;8;9;9;1606
25;52;100991;8;645;0.01;0;8;9;9;1630
24;53;100991;2;618;0.01;0;7;9;11;1656
24;53;100991;0;633;0.01;0;7;9;10;1680
24;54;100991;0;639;0.01;0;7;9;10;1722
23;55;100990;0;0;0;0;5;6;7;1742
0;0;0;41;641;0.01;0;0;0;0;1760
24;54;100989;120;605;0.01;0;9;10;11;1790
24;53;100988;185;643;0.01;0;3;3;4;1820
0;0;0;227;631;0.01;0;7;7;7;1836
25;53;100987;231;661;0.01;0;7;7;7;1868
25;53;100987;218;612;0.01;0;5;6;8;1880
25;52;100986;183;626;0.01;0;8;9;9;1906
25;52;100986;152;623;0.01;0;8;9;9;1930
25;52;100986;123;626;0.01;0;6;6;6;1954
25;52;100986;78;622;0.01;0;6;6;6;1990
25;52;100985;62;609;0.01;0;6;6;6;2014
25;53;100985;72;617;0.01;0;12;17;21;2038
25;52;100985;87;579;0.01;0;8;9;10;2062
25;52;100984;68;585;0.01;0;8;9;9;2088
25;52;100984;42;537;0.01;0;0;0;0;2114
24;53;100985;22;553;0.01;0;11;11;11;2136
24;53;100985;29;557;0.01;0;11;11;11;2160
