28;54;101332;482;936;0.01;0;15;16;16;16
28;53;101331;484;957;0.01;0;16;17;17;40
29;53;101332;577;939;0.01;0;11;12;12;80
29;52;101331;541;862;0.01;0;0;0;0;92
29;51;101332;549;865;0.01;0;15;16;16;116
29;51;101332;559;839;0.01;0;14;15;15;140
29;50;101331;547;811;0.01;0;17;19;19;168
30;50;101331;558;804;0.01;0;17;19;19;190
30;50;101331;565;804;0.01;0;13;14;14;210
30;49;101331;529;791;0.01;0;13;14;14;234
30;49;101330;515;780;0.01;0;13;14;14;274
30;48;101330;516;788;0.01;0;19;20;21;298
30;48;101329;516;774;0.01;0;20;22;23;324
30;47;101329;432;813;0.01;0;19;20;20;372
30;45;101327;218;789;0.01;0;14;14;14;396
0;0;0;189;820;0.01;0;14;14;14;412
30;45;101334;109;777;0.01;0;35;37;37;436
30;44;101340;7;682;0.01;0;30;32;32;460
29;45;101346;0;722;0.01;0;30;32;32;492
28;45;101351;0;625;0.01;0;0;0;0;510
28;46;101356;0;642;0.01;0;20;21;21;536
28;46;101361;2;628;0.01;0;20;21;21;572
27;46;101365;0;582;0.01;0;21;22;22;592
27;47;101370;4;586;0.01;0;29;30;30;618
27;47;101374;11;612;0.01;0;28;30;30;642
27;47;101378;85;592;0.01;0;28;29;29;666
27;47;101381;191;625;0.01;0;29;32;33;716
28;47;101385;0;0;0;0;0;0;0;728
27;47;101387;0;0;0;0;37;41;42;740
28;46;101390;150;678;0.01;0;32;34;34;764
28;46;101393;193;664;0.01;0;32;34;34;786
28;46;101395;244;686;0.01;0;25;27;27;824
28;46;101397;235;667;0.01;0;0;0;0;840
28;46;101399;207;648;0.01;0;26;27;27;868
28;46;101401;175;634;0.01;0;28;29;29;894
28;46;101403;156;630;0.01;0;32;35;36;918
28;46;101404;184;586;0.01;0;29;31;32;950
28;45;101406;200;582;0.01;0;31;33;33;970
28;46;101407;252;623;0.01;0;32;34;34;994
28;46;101408;663;587;0.01;0;32;34;34;1018
28;46;101409;331;611;0.01;0;55;76;98;1058
0;0;0;313;646;0.01;0;0;0;0;1062
28;45;101411;308;643;0.01;0;39;48;56;1086
28;45;101411;407;674;0.01;0;33;35;35;1110
28;45;101412;355;638;0.01;0;33;35;36;1134
28;45;101412;264;658;0.01;0;33;35;36;1178
28;45;101413;237;722;0.01;0;25;27;27;1198
28;45;101413;253;675;0.01;0;30;32;33;1222
29;44;101414;235;668;0.01;0;42;44;44;1246
29;44;101414;190;639;0.01;0;32;34;34;1266
29;44;101415;216;605;0.01;0;0;0;0;1302
29;44;101415;0;0;0;0;0;0;0;1320
29;44;101415;155;658;0.01;0;34;36;36;1342
29;44;101415;171;627;0.01;0;37;39;40;1374
29;44;101416;159;627;0.01;0;37;39;40;1390
28;44;101415;152;569;0.01;0;35;37;37;1420
0;0;0;137;645;0.01;0;35;37;37;1438
28;45;101415;89;696;0.01;0;35;37;37;1482
28;45;101415;62;638;0.01;0;0;0;0;1496
28;45;101415;23;591;0.01;0;27;28;28;1520
28;45;101415;29;602;0.01;0;30;32;32;1544
28;45;101414;12;651;0.01;0;36;38;38;1566
28;45;101414;3;606;0.01;0;24;26;26;1594
28;45;101413;8;614;0.01;0;24;26;27;1618
28;45;101412;32;633;0.01;0;26;28;29;1641
28;45;101411;82;623;0.01;0;30;31;31;1669
29;45;101410;0;0;0;0;30;31;31;1687
29;45;101409;211;732;0.01;0;31;33;33;1711
29;45;101408;317;793;0.01;0;31;33;33;1739
29;45;101407;399;736;0.01;0;31;33;33;1783
29;45;101406;420;733;0.01;0;26;28;29;1795
29;45;101405;447;733;0.01;0;30;32;32;1819
29;44;101404;583;697;0.01;0;34;36;36;1843
30;44;101404;556;657;0.01;0;35;39;42;1869
30;43;101403;437;635;0.01;0;33;35;35;1899
30;43;101403;288;645;0.01;0;33;35;35;1915
29;43;101402;264;587;0.01;0;29;31;31;1939
30;43;101402;457;614;0.01;0;27;29;29;1967
30;42;101401;303;545;0.01;0;27;29;29;2013
30;42;101401;166;587;0.01;0;32;34;34;2037
29;42;101401;137;589;0.01;0;32;34;34;2073
29;43;101401;124;616;0.01;0;37;39;40;2097
29;43;101401;154;616;0.01;0;33;35;35;2145
29;43;101401;94;602;0.01;0;25;27;27;2173
29;43;101400;75;600;0.01;0;30;33;34;2189
29;43;101400;42;608;0.01;0;30;33;33;2215
29;43;101399;13;611;0.01;0;28;31;32;2259
29;43;101398;186;672;0.01;0;28;30;30;2283
29;43;101397;179;680;0.01;0;27;30;32;2309
29;43;101397;151;669;0.01;0;27;30;32;2335
29;43;101396;108;673;0.01;0;27;30;32;2381
29;43;101395;0;0;0;0;26;28;28;2393
29;43;101394;83;674;0.01;0;29;31;31;2417
29;43;101393;113;882;0.01;0;29;31;32;2441
29;43;101393;190;820;0.01;0;30;32;32;2479
0;0;0;339;778;0.01;0;0;0;0;2487
30;42;101392;455;713;0.01;0;28;30;31;2513
30;42;101391;442;657;0.01;0;26;29;31;2539
30;42;101391;374;641;0.01;0;24;26;26;2563
30;42;101390;293;662;0.01;0;24;26;27;2593
30;42;101390;316;732;0.01;0;27;32;36;2611
30;42;101389;345;710;0.01;0;28;32;35;2635
30;42;101389;250;683;0.01;0;28;32;35;2683
0;0;0;269;716;0.01;0;0;0;0;2695
30;41;101389;231;652;0.01;0;30;32;32;2719
30;41;101388;195;688;0.01;0;31;33;33;2743
31;41;101388;219;703;0.01;0;24;27;28;2767
31;41;101388;211;778;0.01;0;25;26;26;2791
31;41;101387;0;0;0;0;25;26;26;2817
31;41;101386;207;728;0.01;0;29;31;31;2841
31;40;101386;170;672;0.01;0;25;27;27;2859
31;40;101386;150;563;0.01;0;25;27;27;2885
30;40;101385;90;636;0.01;0;26;28;28;2915
30;41;101385;91;619;0.01;0;0;0;0;2935
30;41;101385;80;627;0.01;0;26;28;28;2971
30;41;101385;74;623;0.01;0;23;25;26;3007
30;41;101384;0;0;0;0;0;0;0;3033
