25;60;101245;702;1747;0.01;0;8;8;8;52
25;59;101245;915;1739;0.01;0;10;11;11;64
26;59;101245;947;1772;0.01;0;11;12;13;88
26;58;101246;966;1767;0.01;0;11;12;12;112
26;59;101246;1015;1783;0.01;0;8;8;8;136
26;58;101246;977;1782;0.01;0;13;15;16;172
26;58;101246;0;0;0;0;13;14;15;192
26;58;101246;919;1796;0.01;0;7;8;9;208
27;58;101246;990;1839;0.01;0;7;8;9;232
27;58;101247;1010;1803;0.01;0;7;8;9;268
27;58;101247;1000;1797;0.01;0;12;15;17;310
27;58;101247;0;0;0;0;14;15;15;320
27;57;101247;770;1762;0.01;0;11;12;13;344
27;55;101247;590;1751;0.01;0;16;18;20;368
27;52;101247;313;1519;0.01;0;15;16;16;394
27;50;101249;166;1117;0.01;0;16;17;17;426
26;50;101254;86;896;0.01;0;31;34;36;442
26;49;101261;15;877;0.01;0;34;38;40;466
25;49;101267;2;815;0.01;0;35;39;40;492
24;49;101273;2;709;0.01;0;0;0;0;508
24;50;101278;6;592;0.01;0;34;36;36;532
24;50;101283;6;824;0.01;0;34;36;36;570
22;52;101288;0;0;0;0;25;28;29;598
22;52;101293;3;686;0.01;0;38;41;41;624
22;52;101298;6;608;0.01;0;34;36;36;662
22;52;101302;0;0;0;0;0;0;0;670
0;0;0;4;670;0.01;0;38;40;40;688
22;53;101309;19;726;0.01;0;38;40;40;714
21;53;101313;12;657;0.01;0;28;30;30;738
21;54;101317;1;630;0.01;0;37;39;39;762
21;54;101320;10;723;0.01;0;37;39;39;800
21;54;101324;7;664;0.01;0;39;42;42;812
21;54;101327;25;616;0.01;0;39;42;42;836
21;54;101331;41;654;0.01;0;39;42;42;886
0;0;0;25;708;0.01;0;0;0;0;898
21;55;101337;19;688;0.01;0;31;36;39;920
21;55;101340;42;698;0.01;0;37;40;40;950
21;54;101342;109;689;0.01;0;45;47;47;970
22;54;101345;102;685;0.01;0;51;54;54;1000
22;54;101347;137;683;0.01;0;51;54;54;1024
22;54;101349;149;686;0.01;0;42;44;44;1042
22;54;101351;133;660;0.01;0;39;41;41;1062
22;54;101353;120;693;0.01;0;39;41;41;1086
22;54;101355;121;681;0.01;0;42;46;48;1110
22;54;101356;122;667;0.01;0;42;45;45;1142
22;54;101358;116;670;0.01;0;42;45;45;1174
22;54;101359;133;679;0.01;0;39;42;42;1198
22;54;101361;208;650;0.01;0;47;52;54;1216
22;53;101362;0;0;0;0;39;41;41;1252
22;53;101363;131;728;0.01;0;36;38;38;1268
21;54;101364;60;691;0.01;0;36;38;38;1292
21;55;101365;10;697;0.01;0;36;38;38;1318
20;56;101365;9;570;0.01;0;39;42;43;1338
20;56;101366;1;681;0.01;0;39;43;45;1378
0;0;0;2;657;0.01;0;39;43;45;1390
20;57;101368;3;681;0.01;0;39;42;42;1410
20;58;101368;3;595;0.01;0;39;42;42;1434
20;59;101369;4;715;0.01;0;39;42;42;1470
20;59;101369;4;626;0.01;0;37;39;39;1504
0;0;0;8;663;0.01;0;37;39;39;1530
20;58;101370;4;624;0.01;0;53;57;57;1544
20;59;101370;13;784;0.01;0;33;37;40;1568
20;59;101371;12;696;0.01;0;35;38;40;1592
20;59;101371;2;732;0.01;0;35;38;41;1626
20;59;101371;2;696;0.01;0;45;48;48;1642
20;59;101370;20;691;0.01;0;39;41;41;1666
20;58;101370;75;703;0.01;0;39;41;41;1690
21;58;101370;149;692;0.01;0;32;35;37;1718
21;58;101370;189;690;0.01;0;33;36;38;1738
21;58;101370;231;671;0.01;0;33;36;38;1774
21;58;101370;221;672;0.01;0;40;43;44;1798
21;57;101370;253;641;0.01;0;43;45;45;1828
22;57;101370;231;682;0.01;0;48;51;51;1840
22;56;101370;190;652;0.01;0;38;40;40;1864
22;56;101370;227;631;0.01;0;40;43;43;1888
22;56;101370;316;693;0.01;0;41;43;43;1920
22;56;101370;329;688;0.01;0;38;41;43;1948
22;56;101370;260;692;0.01;0;0;0;0;1960
22;56;101370;177;665;0.01;0;46;49;49;1984
22;56;101370;120;551;0.01;0;30;32;32;2012
21;56;101371;0;0;0;0;30;32;32;2044
21;56;101372;70;796;0.01;0;30;32;32;2072
21;57;101373;56;556;0.01;0;38;41;42;2096
21;57;101373;42;649;0.01;0;49;52;52;2120
21;57;101374;27;695;0.01;0;46;49;49;2166
21;57;101374;0;0;0;0;0;0;0;2188
21;57;101375;23;707;0.01;0;47;50;50;2212
21;57;101375;10;678;0.01;0;40;45;49;2236
21;57;101375;1;831;0.01;0;44;48;49;2260
21;57;101374;1;723;0.01;0;44;48;49;2284
21;57;101374;0;0;0;0;46;48;48;2320
21;57;101374;18;688;0.01;0;46;48;48;2338
20;57;101374;5;732;0.01;0;46;48;48;2370
20;57;101373;18;633;0.01;0;47;50;50;2396
20;58;101373;47;690;0.01;0;39;42;42;2444
0;0;0;36;656;0.01;0;0;0;0;2448
21;57;101373;64;685;0.01;0;37;40;42;2470
21;57;101372;125;679;0.01;0;42;45;47;2494
22;56;101372;158;665;0.01;0;43;46;47;2518
22;56;101371;164;694;0.01;0;53;56;57;2536
22;56;101371;197;658;0.01;0;50;52;52;2568
22;56;101371;211;651;0.01;0;49;52;52;2584
22;56;101371;309;663;0.01;0;43;49;52;2608
22;56;101371;366;700;0.01;0;43;49;52;2632
22;56;101371;379;684;0.01;0;43;49;52;2672
22;56;101372;297;652;0.01;0;44;47;47;2696
23;55;101372;212;659;0.01;0;55;60;63;2722
23;54;101372;171;661;0.01;0;48;51;51;2746
0;0;0;178;623;0.01;0;49;52;52;2780
23;54;101372;144;666;0.01;0;45;49;51;2796
0;0;0;125;647;0.01;0;45;49;51;2816
22;54;101373;163;697;0.01;0;64;68;68;2838
22;54;101373;89;654;0.01;0;41;45;47;2864
20;56;101374;8;729;0.01;0;41;45;47;2864
20;57;101374;0;717;0.01;0;33;35;35;2876
20;58;101374;0;598;0.01;0;33;35;35;2912
19;59;101374;1;631;0.01;0;36;38;38;2914
19;59;101374;8;647;0.01;0;0;0;0;2928
0;0;0;7;659;0.01;0;48;53;56;2952
0;0;0;16;672;0.01;0;42;46;48;2968
19;59;101374;25;701;0.01;0;42;46;49;2998
19;60;101374;17;666;0.01;0;33;35;35;3018
19;59;101373;4;706;0.01;0;48;51;51;3050
20;59;101373;13;744;0.01;0;48;51;51;3066
20;60;101373;47;733;0.01;0;42;45;45;3090
20;60;101373;58;751;0.01;0;42;45;45;3114
19;60;101373;16;733;0.01;0;42;45;45;3158
19;60;101373;1;746;0.01;0;46;51;54;3174
19;60;101373;30;637;0.01;0;46;48;48;3198
20;59;101373;71;699;0.01;0;41;44;44;3222
20;58;101373;106;676;0.01;0;35;38;40;3246
21;58;101373;170;680;0.01;0;44;48;49;3286
21;57;101374;0;0;0;0;44;48;49;3294
21;57;101374;211;691;0.01;0;38;41;41;3322
21;57;101375;278;646;0.01;0;45;50;53;3346
21;57;101376;220;650;0.01;0;46;50;53;3394
22;56;101377;342;687;0.01;0;37;39;39;3414
22;57;101377;420;688;0.01;0;37;39;39;3450
22;56;101378;335;727;0.01;0;41;43;43;3474
22;56;101379;204;654;0.01;0;58;62;62;3500
22;55;101380;176;595;0.01;0;43;46;46;3526
21;56;101380;108;666;0.01;0;43;49;52;3550
21;56;101381;82;627;0.01;0;47;50;50;3574
21;56;101382;84;688;0.01;0;47;50;50;3598
20;57;101384;73;673;0.01;0;49;54;56;3632
0;0;0;42;681;0.01;0;44;47;47;3642
20;58;101385;27;825;0.01;0;45;47;47;3666
19;59;101386;14;726;0.01;0;40;43;43;3698
19;59;101387;0;751;0.01;0;40;44;45;3734
19;60;101388;0;0;0;0;40;44;45;3760
18;62;101389;0;0;0;0;37;42;45;3776
18;62;101390;0;692;0.01;0;34;37;38;3800
19;61;101391;0;0;0;0;44;48;50;3822
19;61;101392;13;683;0.01;0;32;35;37;3858
19;62;101393;18;656;0.01;0;41;44;44;3880
19;62;101394;4;713;0.01;0;41;44;44;3896
18;62;101395;31;893;0.01;0;40;44;45;3920
18;63;101397;22;664;0.01;0;42;46;49;3944
18;63;101398;8;601;0.01;0;42;47;49;3972
18;63;101399;9;597;0.01;0;34;38;40;3996
18;63;101400;10;696;0.01;0;36;40;42;4016
18;64;101401;8;708;0.01;0;36;40;42;4056
18;65;101402;5;694;0.01;0;30;31;31;4076
17;65;101404;0;669;0.01;0;39;43;46;4100
18;65;101405;0;620;0.01;0;43;46;46;4124
0;0;0;5;774;0.01;0;34;36;36;4166
0;0;0;21;696;0.01;0;0;0;0;4170
18;64;101410;33;713;0.01;0;54;57;57;4204
18;64;101411;0;0;0;0;49;53;55;4224
18;64;101412;44;696;0.01;0;44;48;50;4244
18;64;101413;37;717;0.01;0;44;48;50;4268
18;64;101414;49;685;0.01;0;38;43;46;4292
19;63;101415;45;734;0.01;0;39;43;45;4316
18;64;101416;56;664;0.01;0;39;43;45;4352
19;63;101418;205;721;0.01;0;37;43;47;4376
19;62;101420;310;715;0.01;0;46;50;50;4400
20;62;101421;421;707;0.01;0;47;51;52;4424
20;61;101423;493;709;0.01;0;36;38;38;4448
20;61;101425;376;693;0.01;0;52;55;56;4480
21;60;101427;416;694;0.01;0;52;55;56;4498
21;60;101429;335;691;0.01;0;52;57;60;4518
21;60;101431;267;669;0.01;0;41;45;48;4542
21;59;101433;246;691;0.01;0;41;46;48;4566
21;59;101434;285;696;0.01;0;34;36;36;4590
21;59;101436;355;746;0.01;0;35;37;37;4630
21;59;101437;346;729;0.01;0;35;37;37;4650
20;59;101439;348;714;0.01;0;51;55;56;4676
20;59;101439;188;661;0.01;0;40;44;45;4700
20;59;101440;144;702;0.01;0;44;47;47;4734
20;59;101440;118;693;0.01;0;37;39;39;4762
20;59;101440;78;659;0.01;0;40;43;43;4774
20;59;101440;124;716;0.01;0;41;43;43;4798
19;60;101440;113;743;0.01;0;38;42;43;4822
19;60;101440;67;682;0.01;0;39;41;41;4846
19;61;101440;52;734;0.01;0;39;42;42;4896
0;0;0;39;683;0.01;0;0;0;0;4904
18;62;101440;31;706;0.01;0;44;47;47;4916
19;62;101441;65;677;0.01;0;44;47;47;4952
18;63;101441;67;723;0.01;0;47;52;55;4976
18;63;101442;68;711;0.01;0;52;55;55;5014
0;0;0;47;610;0.01;0;0;0;0;5022
18;63;101442;45;640;0.01;0;41;43;43;5046
18;63;101442;49;688;0.01;0;42;44;44;5070
18;63;101442;21;588;0.01;0;43;45;45;5094
18;63;101442;9;662;0.01;0;47;50;51;5124
18;64;101442;4;757;0.01;0;39;43;44;5144
18;64;101442;4;694;0.01;0;40;43;43;5168
18;65;101442;23;636;0.01;0;46;50;51;5192
18;65;101442;23;682;0.01;0;47;51;52;5220
17;66;101443;14;630;0.01;0;47;51;52;5252
17;66;101443;93;704;0.01;0;40;42;42;5276
18;65;101444;120;687;0.01;0;49;52;52;5300
18;65;101444;200;687;0.01;0;45;48;48;5332
18;65;101445;0;0;0;0;39;41;41;5348
18;65;101445;85;648;0.01;0;47;50;50;5372
18;65;101446;60;809;0.01;0;47;50;50;5396
18;65;101447;41;675;0.01;0;42;46;48;5420
18;65;101448;18;723;0.01;0;45;48;48;5444
18;65;101449;19;730;0.01;0;46;48;48;5472
17;66;101450;35;671;0.01;0;43;46;46;5492
17;66;101451;17;675;0.01;0;43;46;46;5516
17;66;101452;3;615;0.01;0;43;46;46;5550
17;67;101454;6;739;0.01;0;45;48;48;5574
18;66;101455;19;661;0.01;0;44;47;47;5610
18;65;101457;49;674;0.01;0;47;49;49;5622
18;64;101458;91;676;0.01;0;41;43;43;5646
19;64;101460;132;687;0.01;0;47;50;50;5670
19;63;101461;201;688;0.01;0;47;50;50;5694
19;63;101463;244;706;0.01;0;40;43;44;5718
19;62;101464;189;678;0.01;0;48;51;51;5746
20;62;101466;248;665;0.01;0;49;51;51;5766
20;62;101467;353;689;0.01;0;49;54;56;5790
20;61;101469;402;695;0.01;0;50;54;56;5814
20;61;101470;413;730;0.01;0;50;54;56;5864
20;61;101472;501;694;0.01;0;45;47;47;5876
20;61;101473;470;663;0.01;0;53;58;60;5900
20;61;101474;263;703;0.01;0;45;48;48;5926
20;61;101475;220;716;0.01;0;30;32;32;5958
20;60;101473;244;713;0.01;0;24;27;30;5978
20;60;101469;355;803;0.01;0;24;27;30;5994
