92;1
92;2
92;3
91;4
91;5
91;6
91;7
91;8
91;9
91;10
90;11
90;12
90;13
90;14
89;15
89;16
89;17
88;18
88;19
87;20
87;21
87;22
86;23
86;24
86;25
86;26
86;27
87;28
88;29
89;30
89;31
88;32
88;33
88;34
88;35
88;36
88;37
88;38
87;39
87;40
87;41
87;42
86;43
86;44
86;45
86;46
86;47
86;48
86;49
87;50
87;51
88;52
89;53
89;54
89;55
89;56
89;57
89;58
89;59
89;60
90;61
90;62
91;63
91;64
91;65
91;66
91;67
91;68
91;69
91;70
92;71
92;72
92;73
92;74
92;75
92;76
92;77
92;78
92;79
92;80
91;81
91;82
91;83
91;84
91;85
91;86
91;87
91;88
91;89
91;90
91;91
91;92
91;93
91;94
91;95
91;96
91;97
91;98
92;99
92;100
92;101
93;102
93;103
93;104
93;105
94;106
94;107
95;108
95;109
96;110
96;111
95;112
95;113
95;114
95;115
95;116
95;117
95;118
95;119
95;120
95;121
95;122
95;123
95;124
95;125
95;126
94;127
94;128
94;129
94;130
94;131
94;132
94;133
94;134
94;135
93;135
93;137
93;137
93;139
92;139
92;141
91;141
91;143
91;143
90;145
90;145
90;147
91;147
91;149
91;149
90;151
89;151
89;153
89;153
89;155
88;155
88;157
87;157
86;159
85;159
85;161
86;161
86;163
86;163
86;165
86;165
86;167
86;167
86;169
86;169
86;171
86;171
86;173
86;173
86;175
86;175
86;177
86;178
85;179
85;180
85;181
86;182
85;183
86;184
87;185
87;186
88;186
89;188
90;188
90;190
91;191
92;191
93;193
94;194
94;195
93;196
93;196
93;198
93;199
93;199
93;201
93;202
93;203
92;204
92;204
92;206
92;207
92;207
92;209
92;210
92;211
92;212
91;212
91;214
91;214
91;216
91;216
91;218
91;219
90;220
90;221
90;222
90;223
89;223
89;225
88;225
88;227
87;227
87;229
86;230
85;231
84;232
84;233
83;234
82;235
82;236
82;236
82;238
82;238
82;240
82;240
81;242
81;243
81;244
82;245
82;246
83;247
83;248
83;249
84;250
84;251
84;252
84;253
84;254
84;255
84;256
82;257
83;258
83;259
83;260
83;261
83;262
82;263
83;264
83;265
83;266
84;267
84;268
85;269
85;270
85;271
85;272
85;273
84;274
83;275
83;276
82;277
81;278
80;279
81;280
81;281
81;282
81;283
82;284
83;285
84;286
84;287
84;288
84;289
85;290
86;291
86;292
87;293
87;294
86;295
86;296
86;298
86;299
86;300
86;301
86;302
86;303
86;304
86;305
86;306
85;307
85;308
85;309
85;311
84;312
84;313
85;314
85;315
86;317
86;319
87;320
87;321
88;321
88;323
88;324
88;325
88;326
88;327
88;328
88;329
88;330
88;331
88;332
88;333
88;334
88;335
88;336
88;337
88;338
88;339
88;340
88;341
88;342
88;343
88;344
88;345
88;346
88;347
88;348
88;349
88;350
88;351
88;352
88;353
88;354
89;355
89;356
89;357
89;358
89;359
89;360
90;361
90;362
90;364
91;365
91;366
92;367
93;368
93;369
94;370
94;371
95;372
95;373
96;374
97;375
97;376
97;377
97;378
97;379
97;382
97;383
97;384
97;385
97;386
97;387
97;388
96;389
96;390
96;392
96;393
96;394
95;395
95;396
95;397
95;400
94;401
94;402
94;403
95;404
96;405
96;406
97;407
97;408
98;409
99;410
99;411
99;412
100;413
100;414
100;415
101;416
101;417
102;418
103;419
103;420
104;421
104;422
105;423
105;424
104;425
104;426
103;427
103;428
103;429
103;430
104;431
104;432
104;433
104;434
105;435
105;436
105;437
105;438
105;439
105;440
106;442
106;443
106;444
106;445
107;446
107;449
107;450
107;451
107;452
107;453
107;454
107;455
107;456
107;457
107;458
107;459
107;460
107;461
108;462
108;463
108;464
109;465
109;466
110;467
110;468
111;469
111;470
112;471
112;472
113;474
113;476
114;476
114;478
114;478
112;480
112;481
112;482
112;483
112;484
112;485
112;486
113;487
113;488
113;489
113;490
114;491
114;492
115;495
116;496
116;497
116;498
117;499
118;500
118;501
118;502
119;503
119;504
120;506
120;507
121;509
121;510
121;511
122;512
122;513
122;514
123;515
124;516
124;517
125;518
126;519
127;521
127;522
126;523
126;524
125;525
124;526
124;527
123;528
123;530
123;531
124;533
122;535
121;536
121;538
120;539
120;540
120;541
120;542
121;543
121;544
121;545
122;547
122;548
123;549
123;550
123;551
123;552
122;553
122;554
122;555
122;556
122;557
121;558
121;559
120;560
119;561
119;561
120;563
121;564
121;565
120;566
120;567
120;568
120;570
119;570
119;572
120;573
120;575
121;577
122;581
124;581
125;585
127;586
128;586
129;589
130;591
132;592
133;593
134;596
132;597
132;598
132;598
132;600
131;602
131;602
130;604
130;605
130;606
129;607
127;608
127;609
126;611
125;611
125;613
125;613
125;615
125;616
125;617
125;619
125;620
124;621
124;622
124;624
124;626
126;627
126;629
127;630
127;631
128;634
129;636
129;637
129;640
129;641
129;642
130;643
130;645
129;646
129;647
128;648
128;650
126;652
125;653
124;654
123;657
121;658
121;659
121;660
121;661
121;662
121;663
121;664
121;665
121;666
122;667
123;670
124;671
125;672
126;673
126;674
127;675
128;676
128;677
130;678
130;679
130;680
130;681
130;682
129;683
128;684
127;685
127;688
127;690
126;692
127;694
128;695
129;697
130;704
130;705
129;705
129;707
128;708
127;710
127;710
126;712
126;713
125;713
125;715
124;716
123;717
123;718
122;718
122;720
121;721
121;722
120;723
120;724
119;727
116;729
114;733
112;734
112;735
112;736
112;737
113;740
115;742
114;742
113;744
112;745
112;746
112;747
112;749
113;749
114;753
115;755
115;755
115;757
114;761
114;761
114;763
115;765
115;767
114;769
114;769
114;771
113;771
112;773
112;773
111;775
111;775
111;777
112;779
112;781
112;781
113;783
113;783
113;785
114;787
114;787
113;789
114;791
114;793
116;795
117;795
117;797
117;797
116;799
117;799
117;801
119;801
121;803
123;804
124;805
125;805
126;807
126;809
126;811
126;811
126;813
125;813
125;815
125;815
125;817
125;818
125;821
126;822
127;824
129;825
130;827
134;827
135;829
135;830
135;831
135;832
135;832
135;833
135;835
135;835
135;837
135;840
135;840
135;843
134;843
134;846
133;848
133;852
131;855
129;855
128;857
127;861
124;866
119;868
119;868
119;870
117;870
117;872
117;872
116;874
116;874
115;876
115;878
113;880
113;880
112;882
112;882
113;884
113;884
113;886
112;886
112;888
112;888
113;890
112;892
112;894
112;896
113;896
114;898
114;900
115;900
115;902
115;902
115;904
114;904
114;906
113;908
113;908
113;910
113;910
113;912
112;912
112;914
112;914
113;916
114;916
114;918
114;918
113;920
114;920
115;922
115;922
116;924
117;924
118;926
119;926
119;928
120;928
120;930
121;930
121;932
121;932
122;934
123;934
123;936
123;936
122;938
121;938
121;939
122;941
122;941
122;943
123;944
123;945
123;945
124;947
124;948
124;948
124;950
124;950
124;952
125;952
125;953
125;955
125;956
125;957
124;958
124;958
123;960
123;960
124;961
125;963
125;964
125;965
126;966
127;966
127;968
128;968
128;969
129;971
129;972
129;973
129;974
130;974
130;976
131;976
131;978
132;978
132;980
133;980
134;982
134;982
135;984
134;984
133;985
134;987
134;987
134;989
134;989
134;991
134;992
135;993
134;993
134;995
134;995
134;997
133;998
133;998
133;1000
133;1000
132;1002
132;1002
132;1004
132;1004
132;1006
132;1006
132;1008
132;1008
132;1009
132;1011
132;1011
132;1013
132;1013
132;1015
132;1015
132;1017
131;1017
131;1019
131;1019
131;1021
131;1021
131;1023
130;1023
130;1025
130;1025
130;1027
130;1027
130;1029
129;1029
129;1031
129;1031
128;1033
128;1033
127;1035
127;1035
127;1037
127;1037
127;1039
127;1039
127;1041
127;1041
127;1043
127;1043
127;1045
127;1045
127;1047
127;1047
127;1049
127;1049
127;1051
126;1051
126;1053
126;1053
126;1055
126;1055
126;1057
126;1057
126;1059
126;1059
126;1061
125;1061
125;1063
125;1065
124;1065
123;1067
123;1068
122;1069
121;1069
119;1071
118;1071
116;1072
115;1074
113;1074
111;1076
108;1076
107;1077
105;1079
104;1080
104;1081
105;1081
106;1082
106;1084
105;1084
105;1085
105;1087
105;1088
104;1089
104;1090
103;1092
103;1092
102;1093
102;1095
101;1096
100;1097
99;1097
98;1098
98;1100
97;1100
96;1102
95;1102
94;1104
94;1104
95;1106
95;1106
95;1108
95;1108
95;1109
95;1111
95;1115
94;1116
94;1117
94;1117
94;1119
94;1119
95;1121
95;1122
95;1124
96;1124
96;1126
96;1126
97;1128
97;1128
97;1130
97;1130
98;1132
98;1132
99;1134
99;1134
100;1136
100;1136
101;1138
101;1138
102;1140
103;1140
103;1142
104;1142
105;1144
105;1144
106;1146
106;1146
106;1148
107;1150
108;1150
108;1152
109;1152
110;1154
110;1156
113;1156
113;1158
114;1158
115;1160
117;1162
118;1162
119;1164
120;1164
122;1166
122;1166
124;1168
124;1168
124;1170
124;1170
124;1172
124;1172
125;1173
125;1174
125;1175
125;1176
125;1177
125;1179
124;1179
124;1181
124;1182
124;1182
125;1183
125;1184
125;1185
125;1186
124;1187
124;1189
123;1190
123;1190
123;1191
122;1192
122;1193
121;1194
121;1195
120;1197
120;1198
119;1198
119;1199
119;1201
118;1201
117;1202
117;1203
116;1205
117;1205
116;1207
116;1207
117;1209
117;1210
117;1210
117;1211
117;1212
117;1213
117;1214
117;1215
116;1216
116;1218
116;1218
116;1220
116;1220
116;1222
116;1222
116;1223
116;1224
116;1225
116;1226
116;1227
116;1229
116;1230
117;1231
117;1232
117;1233
117;1234
117;1235
117;1236
117;1237
117;1238
117;1239
117;1240
117;1242
117;1242
117;1243
117;1244
117;1245
117;1246
117;1247
116;1248
116;1249
116;1250
116;1251
116;1252
115;1253
115;1254
115;1255
115;1256
115;1257
114;1258
114;1259
114;1260
114;1261
114;1262
114;1263
115;1264
115;1266
116;1267
116;1268
116;1269
117;1270
117;1271
117;1272
117;1273
118;1274
118;1275
118;1276
119;1277
120;1278
121;1279
122;1280
123;1281
124;1282
124;1283
124;1284
124;1285
124;1286
124;1287
124;1288
124;1289
124;1290
124;1291
124;1292
124;1293
124;1294
124;1295
123;1296
123;1297
123;1298
124;1300
123;1301
123;1301
124;1303
124;1304
124;1304
123;1305
123;1306
123;1307
123;1308
123;1309
123;1310
123;1312
123;1313
122;1314
122;1314
122;1315
122;1316
122;1317
122;1318
123;1320
123;1321
123;1322
123;1322
123;1323
123;1324
123;1325
124;1326
123;1328
123;1329
123;1330
124;1330
123;1331
123;1332
123;1333
123;1334
122;1335
122;1336
122;1338
122;1338
121;1340
121;1340
120;1341
120;1342
120;1343
120;1344
120;1345
120;1346
120;1348
120;1349
121;1349
121;1351
121;1351
121;1353
121;1354
121;1354
121;1355
122;1356
122;1357
122;1358
123;1359
123;1360
123;1362
124;1362
124;1364
124;1364
124;1365
124;1366
124;1367
124;1368
124;1369
124;1370
124;1371
124;1372
124;1373
124;1374
124;1375
124;1376
124;1377
124;1378
124;1379
124;1380
124;1381
124;1382
124;1383
124;1384
125;1385
125;1386
125;1387
125;1388
125;1389
124;1390
124;1391
124;1392
125;1393
125;1394
125;1395
125;1396
125;1397
125;1398
125;1399
125;1400
125;1401
125;1402
125;1403
124;1404
124;1405
124;1406
125;1407
125;1408
125;1409
125;1410
125;1411
125;1412
125;1413
125;1414
125;1415
125;1416
125;1417
125;1418
125;1419
125;1420
125;1421
125;1422
125;1424
125;1425
125;1425
125;1427
125;1427
125;1428
125;1429
125;1430
125;1431
125;1432
125;1434
125;1434
125;1435
124;1436
124;1438
124;1439
124;1439
124;1440
124;1441
124;1442
124;1443
123;1444
123;1446
123;1447
123;1447
122;1448
122;1449
122;1450
122;1451
121;1452
121;1454
121;1455
120;1455
120;1456
119;1457
119;1458
119;1460
119;1460
119;1462
120;1463
121;1464
121;1465
121;1466
122;1467
121;1468
121;1470
121;1471
121;1471
121;1473
120;1473
121;1475
122;1475
123;1476
123;1477
124;1478
124;1479
124;1480
124;1481
124;1482
124;1484
123;1486
123;1486
124;1488
124;1488
124;1490
125;1490
125;1491
125;1492
126;1493
126;1494
125;1495
125;1496
125;1497
126;1498
126;1499
125;1500
124;1501
124;1502
123;1503
122;1504
122;1505
122;1506
122;1507
123;1508
123;1509
123;1510
123;1511
123;1512
123;1513
123;1514
123;1515
123;1516
123;1517
123;1518
123;1519
122;1520
122;1521
121;1522
121;1524
120;1525
119;1526
119;1527
118;1528
117;1529
117;1530
116;1531
116;1532
115;1533
114;1534
114;1535
114;1536
115;1537
115;1538
116;1539
116;1540
117;1541
118;1542
118;1543
117;1544
117;1545
116;1546
116;1547
116;1548
116;1549
115;1550
115;1552
115;1552
114;1553
113;1554
112;1555
112;1556
111;1557
110;1558
110;1559
109;1560
109;1561
109;1562
109;1564
109;1564
110;1565
110;1566
111;1567
111;1568
112;1569
112;1570
112;1572
113;1572
112;1573
111;1574
110;1575
110;1576
109;1577
109;1578
109;1580
110;1580
110;1581
110;1582
110;1583
110;1584
109;1585
109;1586
109;1587
109;1588
109;1589
109;1590
109;1591
109;1592
109;1593
110;1594
110;1595
110;1596
110;1597
110;1598
110;1600
110;1600
110;1601
109;1602
108;1603
109;1604
109;1605
111;1606
112;1607
113;1608
114;1609
114;1610
114;1611
114;1612
115;1613
115;1614
116;1615
117;1616
117;1617
117;1618
118;1619
119;1620
119;1621
119;1622
119;1623
119;1624
119;1625
120;1626
121;1627
121;1628
121;1629
120;1630
120;1631
120;1632
121;1633
121;1634
120;1635
120;1636
120;1637
119;1638
119;1639
121;1640
122;1641
122;1642
122;1643
122;1644
122;1645
122;1646
122;1647
122;1648
122;1649
123;1650
123;1651
123;1652
123;1653
124;1654
124;1655
124;1656
124;1657
124;1658
124;1659
124;1660
124;1661
124;1662
124;1663
124;1664
124;1665
124;1666
125;1667
125;1668
125;1669
126;1670
126;1672
126;1672
126;1674
126;1674
126;1675
126;1676
126;1677
126;1678
126;1680
126;1680
127;1682
127;1682
127;1684
126;1686
125;1688
125;1688
125;1690
125;1690
125;1692
125;1693
125;1694
125;1695
125;1696
125;1697
125;1700
125;1700
125;1701
125;1702
125;1703
125;1704
125;1706
125;1706
124;1707
124;1708
124;1709
124;1711
123;1712
123;1713
123;1714
123;1715
123;1716
123;1717
122;1718
122;1719
122;1720
121;1721
121;1722
120;1724
120;1724
119;1725
120;1726
120;1727
120;1728
120;1730
120;1730
120;1731
120;1732
120;1733
120;1734
120;1735
119;1736
119;1737
119;1738
118;1739
118;1740
118;1741
117;1742
117;1743
116;1744
115;1745
114;1746
113;1747
111;1748
110;1749
109;1750
108;1751
106;1752
105;1753
104;1754
103;1755
102;1756
101;1757
100;1758
98;1759
96;1760
95;1761
93;1762
91;1763
90;1764
88;1765
87;1766
85;1767
85;1768
86;1769
87;1770
88;1771
89;1772
89;1773
89;1774
89;1775
90;1776
90;1777
91;1778
91;1779
91;1782
91;1782
